Brand_Cat,OpAreaLvl3,ts_group,OTA_yhat,OTA_RmNts,Non_OTA_yhat,Non_OTA_RmNts
Luxury & Lifestyle,Americas,2018-06-10,414.900556947561,455,2980.45432945472,2955
Luxury & Lifestyle,Americas,2018-06-11,404.652317486197,375,3687.14658730944,3682
Luxury & Lifestyle,Americas,2018-06-12,404.893935047546,345,3687.44648907311,4040
Luxury & Lifestyle,Americas,2018-06-13,405.876669651383,333,3688.09416716453,3886
Luxury & Lifestyle,Americas,2018-06-14,407.645390905713,366,3689.1035177535,3507
Luxury & Lifestyle,Americas,2018-06-15,410.224568804473,486,3690.49737096279,3400
Luxury & Lifestyle,Americas,2018-06-16,639.336027987959,592,3835.42222405117,3597
Luxury & Lifestyle,Americas,2018-06-17,427.674524593059,363,2985.95764632302,2519
Luxury & Lifestyle,Americas,2018-06-18,422.75333545412,341,3697.30933200074,3440
Luxury & Lifestyle,Americas,2018-06-19,428.39928388981,305,3700.58151550831,4186
Luxury & Lifestyle,Americas,2018-06-20,434.668093770115,323,3704.41755890879,4371
Luxury & Lifestyle,Americas,2018-06-21,441.467110684559,358,3708.85122155541,4269
Luxury & Lifestyle,Americas,2018-06-22,448.689880708115,613,3713.91077807946,4053
Luxury & Lifestyle,Americas,2018-06-23,683.197506584341,750,3864.25945657044,4401
Luxury & Lifestyle,Americas,2018-06-24,473.851566582841,496,3015.50825210962,3218
Luxury & Lifestyle,Americas,2018-06-25,471.68892009791,445,3733.01293551383,3691
Luxury & Lifestyle,Americas,2018-06-26,479.367835826654,414,3740.6983463749,3962
Luxury & Lifestyle,Americas,2018-06-27,486.835529746298,375,3749.02287545186,4132
Luxury & Lifestyle,Americas,2018-06-28,493.967220893353,479,3757.95943261365,3740
Luxury & Lifestyle,Americas,2018-06-29,500.646354027543,634,3767.47141526303,3775
Luxury & Lifestyle,Americas,2018-06-30,735.006229555816,730,3923.68123484893,4013
Luxury & Lifestyle,Americas,2018-07-01,522.21664770048,572,3075.68832186465,2853
Luxury & Lifestyle,Americas,2018-07-02,631.089376980728,582,3054.75173569311,2570
Luxury & Lifestyle,Americas,2018-07-03,700.125018313096,644,3235.02609347586,2907
Luxury & Lifestyle,Americas,2018-07-04,799.440763514282,745,3573.86196552748,3214
Luxury & Lifestyle,Americas,2018-07-05,802.821433824234,715,3406.33411289298,2959
Luxury & Lifestyle,Americas,2018-07-06,678.780382454047,817,3433.34194513408,3420
Luxury & Lifestyle,Americas,2018-07-07,782.54179162497,853,3529.12035458645,3507
Luxury & Lifestyle,Americas,2018-07-08,538.326598714695,522,3155.47486032522,2754
Luxury & Lifestyle,Americas,2018-07-09,527.407010929082,491,3881.69993466749,3736
Luxury & Lifestyle,Americas,2018-07-10,525.865629008359,492,3893.60787557621,4150
Luxury & Lifestyle,Americas,2018-07-11,523.757071641298,530,3905.35717468704,4152
Luxury & Lifestyle,Americas,2018-07-12,521.181046152723,524,3916.89514805902,3619
Luxury & Lifestyle,Americas,2018-07-13,518.246845880053,653,3928.1714921717,3645
Luxury & Lifestyle,Americas,2018-07-14,745.829740147736,741,4088.35608454995,3911
Luxury & Lifestyle,Americas,2018-07-15,521.860642147273,506,3233.65998670178,3232
Luxury & Lifestyle,Americas,2018-07-16,508.474183695335,523,3959.90167362626,3774
Luxury & Lifestyle,Americas,2018-07-17,505.295039305737,498,3969.59712047145,3979
Luxury & Lifestyle,Americas,2018-07-18,502.350503865772,469,3978.77127515627,4137
Luxury & Lifestyle,Americas,2018-07-19,499.748922093003,470,3987.35860521754,4267
Luxury & Lifestyle,Americas,2018-07-20,497.589320306325,575,3995.28503249718,4669
Luxury & Lifestyle,Americas,2018-07-21,727.978607028555,714,4153.23202303313,4739
Luxury & Lifestyle,Americas,2018-07-22,505.076515332419,477,3290.90310258767,3419
Luxury & Lifestyle,Americas,2018-07-23,494.571587732843,515,4014.20091570018,3968
Luxury & Lifestyle,Americas,2018-07-24,494.918082893729,544,4018.52701989269,4328
Luxury & Lifestyle,Americas,2018-07-25,496.000999134869,555,4021.65415838896,4042
Luxury & Lifestyle,Americas,2018-07-26,497.831864193373,580,4023.43948470178,4051
Luxury & Lifestyle,Americas,2018-07-27,500.405760368545,693,4023.73048860312,4394
Luxury & Lifestyle,Americas,2018-07-28,736.981215068397,778,4174.68304672402,4583
Luxury & Lifestyle,Americas,2018-07-29,517.881880133766,497,3299.45967534401,3463
Luxury & Lifestyle,Americas,2018-07-30,512.301447866974,468,4014.01772017056,4039
Luxury & Lifestyle,Americas,2018-07-31,517.491710485697,480,4006.70264612948,3871
Luxury & Lifestyle,Americas,2018-08-01,523.180150061807,540,3997.08388002023,4118
Luxury & Lifestyle,Americas,2018-08-02,529.282776560771,566,3985.01783131989,4361
Luxury & Lifestyle,Americas,2018-08-03,535.707829005456,720,3970.37822825777,4293
Luxury & Lifestyle,Americas,2018-08-04,776.897271888507,810,4106.9275518017,4456
Luxury & Lifestyle,Americas,2018-08-05,559.383808390774,571,3211.44541590956,3284
Luxury & Lifestyle,Americas,2018-08-06,555.923060571744,540,3910.12524320439,3511
Luxury & Lifestyle,Americas,2018-08-07,562.630911232363,532,3884.45740287002,3525
Luxury & Lifestyle,Americas,2018-08-08,569.151650426901,546,3856.02404052948,3570
Luxury & Lifestyle,Americas,2018-08-09,575.385777412549,594,3824.90647865416,3564
Luxury & Lifestyle,Americas,2018-08-10,581.238283017139,796,3791.23384531103,3854
Luxury & Lifestyle,Americas,2018-08-11,822.419707741749,872,3910.60123476727,3965
Luxury & Lifestyle,Americas,2018-08-12,601.7565515774,608,2993.62120472169,2895
Luxury & Lifestyle,Americas,2018-08-13,595.648937686257,562,3676.92177821119,3291
Luxury & Lifestyle,Americas,2018-08-14,599.155654486077,576,3635.31233831323,3516
Luxury & Lifestyle,Americas,2018-08-15,601.911507930558,559,3592.53064633609,3599
Luxury & Lifestyle,Americas,2018-08-16,603.868991136223,593,3548.98833896846,3347
Luxury & Lifestyle,Americas,2018-08-17,604.990319392476,767,3505.13229909522,3875
Luxury & Lifestyle,Americas,2018-08-18,842.307492038467,838,3618.40492648845,3996
Luxury & Lifestyle,Americas,2018-08-19,614.985804795336,600,2693.21525021908,2927
Luxury & Lifestyle,Americas,2018-08-20,603.106950691362,597,3376.38621030575,3571
Luxury & Lifestyle,Americas,2018-08-21,600.70194013707,600,3336.05564408384,3593
Luxury & Lifestyle,Americas,2018-08-22,597.418029212197,586,3297.91922835991,3624
Luxury & Lifestyle,Americas,2018-08-23,593.274783773445,548,3262.46966076613,3333
Luxury & Lifestyle,Americas,2018-08-24,588.300509936306,632,3230.17442718246,3618
Luxury & Lifestyle,Americas,2018-08-25,820.852036160499,694,3359.66751471137,3792
Luxury & Lifestyle,Americas,2018-08-26,586.432076364995,481,2449.86289250028,2505
Luxury & Lifestyle,Americas,2018-08-27,568.798504456979,469,3156.31395987768,3056
Luxury & Lifestyle,Americas,2018-08-28,560.945842536945,480,3140.48312227271,3132
Luxury & Lifestyle,Americas,2018-08-29,552.522372481527,499,3129.45196522512,3088
Luxury & Lifestyle,Americas,2018-08-30,543.601092814363,554,3123.35985831979,2736
Luxury & Lifestyle,Americas,2018-08-31,534.260913215855,752,3122.27139147987,3488
Luxury & Lifestyle,Americas,2018-09-01,944.648684708983,940,3853.03305784009,4227
Luxury & Lifestyle,Americas,2018-09-02,841.758558321295,862,3499.18113493486,3825
Luxury & Lifestyle,Americas,2018-09-03,483.37634071341,503,2110.03464889393,2065
Luxury & Lifestyle,Americas,2018-09-04,494.462954432383,463,3166.56409183396,2665
Luxury & Lifestyle,Americas,2018-09-05,484.375449137442,488,3188.80042447571,3404
Luxury & Lifestyle,Americas,2018-09-06,474.429774852987,500,3214.86402532938,3521
Luxury & Lifestyle,Americas,2018-09-07,464.725853683791,577,3244.33410076352,3152
Luxury & Lifestyle,Americas,2018-09-08,696.202972480636,636,3437.31005179145,3407
Luxury & Lifestyle,Americas,2018-09-09,456.964574379497,440,2581.35836377166,2498
Luxury & Lifestyle,Americas,2018-09-10,438.039385817194,382,3348.3635050087,2869
Luxury & Lifestyle,Americas,2018-09-11,430.259390914342,350,3386.50945228807,3324
Luxury & Lifestyle,Americas,2018-09-12,423.176578649298,364,3425.49591738469,3664
Luxury & Lifestyle,Americas,2018-09-13,416.862961739112,338,3464.79513014902,3562
Luxury & Lifestyle,Americas,2018-09-14,411.380674285174,545,3503.9009952554,3869
Luxury & Lifestyle,Americas,2018-09-15,648.88115985728,697,3704.08659448032,3928
Luxury & Lifestyle,Americas,2018-09-16,413.684174457711,422,2847.75789587055,2471
Luxury & Lifestyle,Americas,2018-09-17,400.365604957977,387,3615.53850022037,3233
Luxury & Lifestyle,Americas,2018-09-18,398.584731590677,360,3649.59356102383,3419
Luxury & Lifestyle,Americas,2018-09-19,397.7521181979,382,3681.58409526967,4006
Luxury & Lifestyle,Americas,2018-09-20,397.845755891973,427,3711.31693732451,3894
Luxury & Lifestyle,Americas,2018-09-21,398.827450328059,501,3738.66827811723,4079
Luxury & Lifestyle,Americas,2018-09-22,644.003785514672,548,3926.51273680033,4496
Luxury & Lifestyle,Americas,2018-09-23,413.861187260713,349,3052.47295008629,3648
Luxury & Lifestyle,Americas,2018-09-24,406.482265561218,320,3805.80746179246,4330
Luxury & Lifestyle,Americas,2018-09-25,410.324117684443,332,3823.32818594307,4307
Luxury & Lifestyle,Americas,2018-09-26,414.638968758708,346,3838.83189950547,4316
Luxury & Lifestyle,Americas,2018-09-27,419.307837173636,367,3852.555473662,4107
Luxury & Lifestyle,Americas,2018-09-28,424.204335898673,601,3864.77163085136,3979
Luxury & Lifestyle,Americas,2018-09-29,673.818206581402,657,4039.64861060766,4123
Luxury & Lifestyle,Americas,2018-09-30,444.84685768749,397,3151.12635641898,2953
Luxury & Lifestyle,Americas,2018-10-01,438.940224722087,337,3895.42733436421,3693
Luxury & Lifestyle,Americas,2018-10-02,443.429656219948,294,3904.69895131026,4175
Luxury & Lifestyle,Americas,2018-10-03,447.500379568874,328,3914.00173774171,4284
Luxury & Lifestyle,Americas,2018-10-04,451.041291745612,385,3923.6047821597,4009
Luxury & Lifestyle,Americas,2018-10-05,453.954318545031,596,3933.74197864287,3865
Luxury & Lifestyle,Americas,2018-10-06,790.535305303855,744,4113.42609694176,3955
Luxury & Lifestyle,Americas,2018-10-07,586.824040435319,580,3487.5644896448,3543
Luxury & Lifestyle,Americas,2018-10-08,435.265827522317,453,3894.79978150797,3631
Luxury & Lifestyle,Americas,2018-10-09,457.963578156122,440,3982.69554125825,4373
Luxury & Lifestyle,Americas,2018-10-10,456.891385216735,433,3997.334684766,4391
Luxury & Lifestyle,Americas,2018-10-11,455.002064806239,474,4012.85720080648,4213
Luxury & Lifestyle,Americas,2018-10-12,452.342476716566,586,4029.12886758539,4351
Luxury & Lifestyle,Americas,2018-10-13,696.123347075665,642,4211.6376179064,4492
Luxury & Lifestyle,Americas,2018-10-14,455.815135231161,436,3326.0593406276,3444
Luxury & Lifestyle,Americas,2018-10-15,440.540946203697,341,4080.40239329797,4091
Luxury & Lifestyle,Americas,2018-10-16,435.697471359907,276,4097.45286281322,4156
Luxury & Lifestyle,Americas,2018-10-17,430.622118181728,282,4113.9929963089,4261
Luxury & Lifestyle,Americas,2018-10-18,425.46644936656,311,4129.7139402143,4116
Luxury & Lifestyle,Americas,2018-10-19,420.38870145308,515,4144.3119563589,4333
Luxury & Lifestyle,Americas,2018-10-20,663.951105769559,605,4324.07098635988,4602
Luxury & Lifestyle,Americas,2018-10-21,421.966891607757,375,3430.76923274924,3925
Luxury & Lifestyle,Americas,2018-10-22,407.217091294068,349,4178.63351225377,4604
Luxury & Lifestyle,Americas,2018-10-23,404.01831039721,319,4186.17613182608,4888
Luxury & Lifestyle,Americas,2018-10-24,401.638943417703,329,4191.51610044208,4895
Luxury & Lifestyle,Americas,2018-10-25,400.1871323751,422,4194.58597866127,4214
Luxury & Lifestyle,Americas,2018-10-26,399.748464274911,588,4195.3817444995,4222
Luxury & Lifestyle,Americas,2018-10-27,650.044483484567,682,4361.43760110973,4154
Luxury & Lifestyle,Americas,2018-10-28,413.035717854706,336,3451.05884716027,3493
Luxury & Lifestyle,Americas,2018-10-29,404.96752670706,250,4184.65814929243,3675
Luxury & Lifestyle,Americas,2018-10-30,408.889981441867,218,4177.21633902138,3347
Luxury & Lifestyle,Americas,2018-10-31,413.828437315352,252,4168.44831007915,3055
Luxury & Lifestyle,Americas,2018-11-01,419.691125344275,426,4158.71047115558,3948
Luxury & Lifestyle,Americas,2018-11-02,426.356840057062,727,4148.39700550874,4427
Luxury & Lifestyle,Americas,2018-11-03,684.59901004059,838,4306.29970176497,4529
Luxury & Lifestyle,Americas,2018-11-04,452.448534643791,534,3387.69635873818,3444
Luxury & Lifestyle,Americas,2018-11-05,449.571760801836,406,4118.27520981861,3824
Luxury & Lifestyle,Americas,2018-11-06,457.744751531607,368,4109.95395298606,4419
Luxury & Lifestyle,Americas,2018-11-07,465.779595070935,389,4103.180405456,4699
Luxury & Lifestyle,Americas,2018-11-08,473.452049684304,458,4098.31832496726,4577
Luxury & Lifestyle,Americas,2018-11-09,480.53863865373,676,4095.68098192296,4485
Luxury & Lifestyle,Americas,2018-11-10,634.508690360335,659,4932.22597184744,5001
Luxury & Lifestyle,Americas,2018-11-11,493.291223818114,508,3929.05076061055,3931
Luxury & Lifestyle,Americas,2018-11-12,432.193490939587,400,4185.49188114077,3930
Luxury & Lifestyle,Americas,2018-11-13,498.922108717845,397,4111.27949500985,4368
Luxury & Lifestyle,Americas,2018-11-14,500.174796888854,434,4121.98583633223,4287
Luxury & Lifestyle,Americas,2018-11-15,499.848724426708,463,4135.21232773283,4112
Luxury & Lifestyle,Americas,2018-11-16,497.885577532071,528,4150.69823676964,3998
Luxury & Lifestyle,Americas,2018-11-17,747.710292594021,671,4338.26189248301,4187
Luxury & Lifestyle,Americas,2018-11-18,500.101234488025,528,3445.64708446658,3228
Luxury & Lifestyle,Americas,2018-11-19,524.998078790144,501,2871.6975716691,2929
Luxury & Lifestyle,Americas,2018-11-20,568.193336287042,557,3082.00587152954,3002
Luxury & Lifestyle,Americas,2018-11-21,724.851814796275,785,3750.65354859243,3723
Luxury & Lifestyle,Americas,2018-11-22,770.236822082468,835,4090.87781628607,4219
Luxury & Lifestyle,Americas,2018-11-23,783.41184807816,841,4282.60541957939,4391
Luxury & Lifestyle,Americas,2018-11-24,706.729115387643,722,3793.08083438798,3664
Luxury & Lifestyle,Americas,2018-11-25,429.003691599414,390,3570.34992018263,2429
Luxury & Lifestyle,Americas,2018-11-26,405.508528046666,316,4321.54464707329,3208
Luxury & Lifestyle,Americas,2018-11-27,393.487455431377,323,4326.74479777282,4141
Luxury & Lifestyle,Americas,2018-11-28,382.13854067868,314,4327.41552297615,4688
Luxury & Lifestyle,Americas,2018-11-29,371.791588851386,421,4323.13717061978,4210
Luxury & Lifestyle,Americas,2018-11-30,362.766110882624,603,4313.58608150766,4126
Luxury & Lifestyle,Americas,2018-12-01,611.325720533747,651,4470.50852646196,4137
Luxury & Lifestyle,Americas,2018-12-02,361.046856430966,354,3535.30999492769,2889
Luxury & Lifestyle,Americas,2018-12-03,346.491285415219,280,4251.59850334275,4324
Luxury & Lifestyle,Americas,2018-12-04,345.46426399961,320,4219.8656185013,4651
Luxury & Lifestyle,Americas,2018-12-05,346.931192272168,361,4182.99631115481,4559
Luxury & Lifestyle,Americas,2018-12-06,350.994981183456,358,4141.39231481242,4773
Luxury & Lifestyle,Americas,2018-12-07,357.703176297295,596,4095.57403311199,4467
Luxury & Lifestyle,Americas,2018-12-08,624.267855759281,705,4219.03779613714,4473
Luxury & Lifestyle,Americas,2018-12-09,390.195429287471,493,3250.83189988186,2991
Luxury & Lifestyle,Americas,2018-12-10,393.292319166466,368,3939.61509127114,4296
Luxury & Lifestyle,Americas,2018-12-11,409.880800814574,353,3884.15467796103,4455
Luxury & Lifestyle,Americas,2018-12-12,428.474550408026,357,3828.46393565132,4252
Luxury & Lifestyle,Americas,2018-12-13,448.78030830355,446,3773.50350010426,3660
Luxury & Lifestyle,Americas,2018-12-14,470.459301961855,620,3720.24323357255,4100
Luxury & Lifestyle,Americas,2018-12-15,751.616491541418,708,3843.41144608779,3892
Luxury & Lifestyle,Americas,2018-12-16,527.693970289567,579,2879.06400284216,2780
Luxury & Lifestyle,Americas,2018-12-17,539.810660888084,526,3580.05570128149,2909
Luxury & Lifestyle,Americas,2018-12-18,562.935466156066,510,3542.74092496552,2832
Luxury & Lifestyle,Americas,2018-12-19,585.319515758997,530,3511.38314663457,2500
Luxury & Lifestyle,Americas,2018-12-20,606.518574303118,542,3486.58069067368,2493
Luxury & Lifestyle,Americas,2018-12-21,626.103751697753,676,3468.81056126468,2752
Luxury & Lifestyle,Americas,2018-12-22,906.65692478036,804,3666.69358097947,3532
Luxury & Lifestyle,Americas,2018-12-23,726.225763247057,784,2792.71101997981,3386
Luxury & Lifestyle,Americas,2018-12-24,804.53759446047,843,3601.18990331989,3382
Luxury & Lifestyle,Americas,2018-12-25,824.446511177148,861,3494.8426193633,3468
Luxury & Lifestyle,Americas,2018-12-26,851.603976765643,920,3952.05115264424,3917
Luxury & Lifestyle,Americas,2018-12-27,920.374221123131,966,4448.6682211375,4344
Luxury & Lifestyle,Americas,2018-12-28,689.322399189644,984,3552.2817585358,4581
Luxury & Lifestyle,Americas,2018-12-29,946.232694228885,1118,3766.79298217429,4676
Luxury & Lifestyle,Americas,2018-12-30,946.497434246886,1060,3844.31257910758,4374
Luxury & Lifestyle,Americas,2018-12-31,1087.57288880579,1137,4686.63479635414,4692
Luxury & Lifestyle,Americas,2019-01-01,834.208706430326,797,3110.24777101855,3321
Luxury & Lifestyle,Americas,2019-01-02,691.079311681666,689,3264.08278895525,3434
Luxury & Lifestyle,Americas,2019-01-03,636.574443045345,621,3665.58621732911,3791
Luxury & Lifestyle,Americas,2019-01-04,615.457747999212,624,3649.00465919899,3527
Luxury & Lifestyle,Americas,2019-01-05,832.396143459144,532,4133.64751989814,3450
Luxury & Lifestyle,Americas,2019-01-06,556.194351279083,328,3266.62085953332,2726
Luxury & Lifestyle,Americas,2019-01-07,518.267758517054,278,4063.82369834007,3291
Luxury & Lifestyle,Americas,2019-01-08,491.205695806103,284,4113.03485310012,4009
Luxury & Lifestyle,Americas,2019-01-09,464.009098650481,343,4158.5340795308,4094
Luxury & Lifestyle,Americas,2019-01-10,437.138536708823,380,4199.72329576478,4333
Luxury & Lifestyle,Americas,2019-01-11,411.040201461979,510,4236.1205822192,3874
Luxury & Lifestyle,Americas,2019-01-12,649.659478814871,652,4444.75032236052,3983
Luxury & Lifestyle,Americas,2019-01-13,374.336564026843,444,3547.78594114447,3159
Luxury & Lifestyle,Americas,2019-01-14,341.43212558441,415,4313.64462317443,4438
Luxury & Lifestyle,Americas,2019-01-15,322.28302108039,372,4328.6165484378,4862
Luxury & Lifestyle,Americas,2019-01-16,305.619160798207,349,4338.32361107951,4800
Luxury & Lifestyle,Americas,2019-01-17,291.632317563548,387,4343.0533580936,4464
Luxury & Lifestyle,Americas,2019-01-18,280.453923905212,550,4343.20480293598,4363
Luxury & Lifestyle,Americas,2019-01-19,605.164381571453,662,4588.54259858646,4643
Luxury & Lifestyle,Americas,2019-01-20,483.798241477229,464,3885.7722752996,3879
Luxury & Lifestyle,Americas,2019-01-21,305.02068023259,304,3620.08156795731,3516
Luxury & Lifestyle,Americas,2019-01-22,264.298013588994,268,4309.16711328028,4106
Luxury & Lifestyle,Americas,2019-01-23,266.997426164328,300,4295.34785371612,4524
Luxury & Lifestyle,Americas,2019-01-24,272.04335851728,297,4280.87194390532,4413
Luxury & Lifestyle,Americas,2019-01-25,279.181945372822,384,4266.48438651328,4385
Luxury & Lifestyle,Americas,2019-01-26,554.167914903303,447,4432.08170482262,4405
Luxury & Lifestyle,Americas,2019-01-27,310.186193646283,290,3494.42059532596,3606
Luxury & Lifestyle,Americas,2019-01-28,310.144983114611,288,4230.85563714861,4179
Luxury & Lifestyle,Americas,2019-01-29,322.546305752946,264,4223.56288833956,4366
Luxury & Lifestyle,Americas,2019-01-30,335.417128143598,265,4219.41788855298,4306
Luxury & Lifestyle,Americas,2019-01-31,348.42130022902,349,4218.80274762948,4018
Luxury & Lifestyle,Americas,2019-02-01,361.238310436872,519,4222.00081362495,3538
Luxury & Lifestyle,Americas,2019-02-02,640.873964592088,568,4409.26321914689,3839
Luxury & Lifestyle,Americas,2019-02-03,396.835416747697,338,3493.57740416839,3481
Luxury & Lifestyle,Americas,2019-02-04,395.747173846014,292,4255.75224644778,4258
Luxury & Lifestyle,Americas,2019-02-05,405.167357909841,276,4274.96312038755,4740
Luxury & Lifestyle,Americas,2019-02-06,413.263649993154,305,4297.86157736824,5043
Luxury & Lifestyle,Americas,2019-02-07,419.934198112836,367,4324.13826217842,4969
Luxury & Lifestyle,Americas,2019-02-08,425.124296307543,530,4353.40802298549,4536
Luxury & Lifestyle,Americas,2019-02-09,697.389444121067,605,4566.18927222748,4673
Luxury & Lifestyle,Americas,2019-02-10,442.816883575342,358,3671.73175990844,3938
Luxury & Lifestyle,Americas,2019-02-11,431.95867830447,354,4454.45332965195,4827
Luxury & Lifestyle,Americas,2019-02-12,431.589557071508,375,4490.77632829356,4902
Luxury & Lifestyle,Americas,2019-02-13,430.124327056617,394,4527.48268619992,4854
Luxury & Lifestyle,Americas,2019-02-14,427.746276374782,518,4564.01341161756,4403
Luxury & Lifestyle,Americas,2019-02-15,424.661685600429,812,4599.83035547501,4495
Luxury & Lifestyle,Americas,2019-02-16,1000.01196979919,959,4884.11464207154,4735
Luxury & Lifestyle,Americas,2019-02-17,736.92500721788,697,4219.1675281971,4008
Luxury & Lifestyle,Americas,2019-02-18,487.838436310543,425,4362.70719453784,4407
Luxury & Lifestyle,Americas,2019-02-19,409.815545623625,400,4726.60240606919,4770
Luxury & Lifestyle,Americas,2019-02-20,406.628941398145,412,4752.31979604278,5114
Luxury & Lifestyle,Americas,2019-02-21,404.081135019427,453,4775.14048311952,5085
Luxury & Lifestyle,Americas,2019-02-22,402.353826904713,554,4794.93934470732,4806
Luxury & Lifestyle,Americas,2019-02-23,672.684564855273,595,4994.46163108796,5083
Luxury & Lifestyle,Americas,2019-02-24,413.799372737722,310,4077.04745953502,3832
Luxury & Lifestyle,Americas,2019-02-25,403.488632716022,272,4836.05380832008,4597
Luxury & Lifestyle,Americas,2019-02-26,406.273741427098,263,4843.95560297144,4921
Luxury & Lifestyle,Americas,2019-02-27,410.324768859053,284,4849.25125410156,4973
Luxury & Lifestyle,Americas,2019-02-28,415.625337443977,379,4852.19127940889,4092
Luxury & Lifestyle,Americas,2019-03-01,422.124393657007,559,4853.06187544189,4197
Luxury & Lifestyle,Americas,2019-03-02,702.080610770813,695,5035.88608216017,4742
Luxury & Lifestyle,Americas,2019-03-03,450.258765106981,595,4101.08919930719,4534
Luxury & Lifestyle,Americas,2019-03-04,447.833439421662,537,4846.43371051667,5162
Luxury & Lifestyle,Americas,2019-03-05,458.015942536687,481,4842.23321491913,5383
Luxury & Lifestyle,Americas,2019-03-06,468.725618524201,487,4837.56037369093,5087
Luxury & Lifestyle,Americas,2019-03-07,479.77527522101,558,4832.69642792274,4720
Luxury & Lifestyle,Americas,2019-03-08,490.972164679807,643,4827.88936377426,4403
Luxury & Lifestyle,Americas,2019-03-09,775.72531659003,781,5007.97458769711,4572
Luxury & Lifestyle,Americas,2019-03-10,525.001101690791,558,4069.99536576694,3946
Luxury & Lifestyle,Americas,2019-03-11,523.5493345558,539,4815.66447067333,4855
Luxury & Lifestyle,Americas,2019-03-12,533.484342110091,553,4812.70405370603,5231
Luxury & Lifestyle,Americas,2019-03-13,542.70330148596,543,4810.36803481807,5057
Luxury & Lifestyle,Americas,2019-03-14,551.085286761699,609,4808.62316564606,4647
Luxury & Lifestyle,Americas,2019-03-15,558.534421009192,828,4807.39077250681,4663
Luxury & Lifestyle,Americas,2019-03-16,839.843200708599,922,4992.09403573529,4949
Luxury & Lifestyle,Americas,2019-03-17,582.400602209471,661,4056.23848706265,4334
Luxury & Lifestyle,Americas,2019-03-18,574.49170725439,536,4805.37413177027,4669
Luxury & Lifestyle,Americas,2019-03-19,577.553081796909,485,4804.64950188065,4581
Luxury & Lifestyle,Americas,2019-03-20,579.611510258688,470,4803.5591078108,4545
Luxury & Lifestyle,Americas,2019-03-21,580.731736625374,562,4801.88187308383,4691
Luxury & Lifestyle,Americas,2019-03-22,580.998983937509,757,4799.40091263917,4646
Luxury & Lifestyle,Americas,2019-03-23,855.939191285648,826,4982.38980681836,4948
Luxury & Lifestyle,Americas,2019-03-24,591.430385630885,673,4041.08586635097,4077
Luxury & Lifestyle,Americas,2019-03-25,577.765818234946,589,4785.1983644238,4349
Luxury & Lifestyle,Americas,2019-03-26,575.752241395929,556,4777.69274712921,4678
Luxury & Lifestyle,Americas,2019-03-27,573.484116225248,602,4768.62707524118,4759
Luxury & Lifestyle,Americas,2019-03-28,571.085607950163,653,4757.95705192127,4558
Luxury & Lifestyle,Americas,2019-03-29,568.672522054413,777,4745.68247012076,4796
Luxury & Lifestyle,Americas,2019-03-30,842.218389110582,860,4919.26476041538,4782
Luxury & Lifestyle,Americas,2019-03-31,576.255896224852,622,3965.96643413479,3817
Luxury & Lifestyle,Americas,2019-04-01,562.304505620052,562,4699.90000774236,4396
Luxury & Lifestyle,Americas,2019-04-02,560.705679040614,554,4682.08940681287,4565
Luxury & Lifestyle,Americas,2019-04-03,559.435536667238,483,4663.31774451344,4798
Luxury & Lifestyle,Americas,2019-04-04,558.501999794777,524,4643.82063317743,4733
Luxury & Lifestyle,Americas,2019-04-05,557.891499129903,704,4623.85667473926,4795
Luxury & Lifestyle,Americas,2019-04-06,833.885705669187,795,4792.05553486975,4869
Luxury & Lifestyle,Americas,2019-04-07,569.557124556632,538,3832.62468966315,3788
Luxury & Lifestyle,Americas,2019-04-08,557.564487198245,420,4563.94197983034,4719
Luxury & Lifestyle,Americas,2019-04-09,557.727312652566,373,4544.89884423862,5033
Luxury & Lifestyle,Americas,2019-04-10,557.87844206477,397,4526.76560754354,4826
Luxury & Lifestyle,Americas,2019-04-11,557.916754672743,532,4509.78057934096,4837
Luxury & Lifestyle,Americas,2019-04-12,557.738072406649,672,4494.1531811189,4918
Luxury & Lifestyle,Americas,2019-04-13,834.000985722033,781,4669.35195980334,4673
Luxury & Lifestyle,Americas,2019-04-14,568.414139035613,658,3716.18858033364,3896
Luxury & Lifestyle,Americas,2019-04-15,554.896088326929,613,4456.96417945702,4495
Luxury & Lifestyle,Americas,2019-04-16,552.885161182131,705,4448.10452203378,4657
Luxury & Lifestyle,Americas,2019-04-17,550.227226083308,737,4441.05251715939,4034
Luxury & Lifestyle,Americas,2019-04-18,546.878883797329,888,4435.76216854156,3958
Luxury & Lifestyle,Americas,2019-04-19,542.817170772339,1072,4432.14248765606,4401
Luxury & Lifestyle,Americas,2019-04-20,815.248948500058,1004,4620.29245502955,4302
Luxury & Lifestyle,Americas,2019-04-21,544.684383775883,680,3677.46793539308,3509
Luxury & Lifestyle,Americas,2019-04-22,526.21162002426,435,4429.8738123144,3992
Luxury & Lifestyle,Americas,2019-04-23,519.276397767557,408,4431.32663417286,4676
Luxury & Lifestyle,Americas,2019-04-24,511.855589518975,415,4433.44565591138,4794
Luxury & Lifestyle,Americas,2019-04-25,504.056884432993,491,4435.95998032828,4597
Luxury & Lifestyle,Americas,2019-04-26,496.004219873047,679,4438.59102333761,4629
Luxury & Lifestyle,Americas,2019-04-27,764.716158061764,726,4632.37230614802,4652
Luxury & Lifestyle,Americas,2019-04-28,491.786677503084,488,3690.77837247887,3699
Luxury & Lifestyle,Americas,2019-04-29,471.736264271892,382,4444.43546273644,4324
